prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5
"AUT Prompt:rope
Response:startle enemies
Score:
",30,rope,startle enemies,3.0,uses,0.15465004327897225,0.3056326403491526,0.4074393364506975,0.4941122465172472,0.5721843637145697,1.3,1.4976000951962447,1.6231345486816662,1.5138296587949494,1.5119426608084456
"AUT Prompt:brick
Response:use it to hold a door open
Score:
",12,brick,use it to hold a door open,1.2,uses,0.2910882771239679,0.47765500755035095,0.6441225048552247,0.7725639703332653,0.850356879015133,1.0,1.1171766614882919,1.1385815864467472,1.1986686633363197,1.2445317872256747
"AUT Prompt:box
Response:as a dog house
Score:
",18,box,as a dog house,1.8,uses,0.258398916550113,0.47454651035328155,0.5664398064579339,0.6524752872897082,0.7238248759623742,1.0,1.1366447265467752,1.2280376201346648,1.263898616827829,1.2773145383160263
"AUT Prompt:knife
Response:glue it to a wall for decoration
Score:
",15,knife,glue it to a wall for decoration,1.5,uses,0.18475726435648257,0.312680834711895,0.40820914811599573,0.4970432653220604,0.5778345243220693,2.0,2.1227356039969143,2.2578258987463644,2.2474909580577465,2.3527047352697137
"AUT Prompt:knife
Response:build things out of knives
Score:
",17,knife,build things out of knives,1.7,uses,0.24505946098152542,0.40585124788703364,0.5636452627365444,0.6727987114929195,0.7728781823536923,1.7,1.620763192059834,1.7269315615287038,1.6576670823795145,1.5725062185980483
"AUT Prompt:brick
Response:Make a wall
Score:
",11,brick,Make a wall,1.1,uses,0.6725012289990041,0.7932038181478269,0.9036199758334588,0.9357649874502938,0.961875976940681,1.0,1.0304341926721106,1.0633732837553034,1.0749369454111073,1.0864756647649507
"AUT Prompt:box
Response:house if large enough
Score:
",10,box,house if large enough,1.0,uses,0.3363316003119007,0.5399771495669199,0.7020192011112516,0.7920531022732549,0.8545842801871545,1.0,1.1131412038926183,1.133190196133331,1.17488603386416,1.1913579510216592
"AUT Prompt:paperclip
Response:Papers together 
Score:
",10,paperclip,Papers together ,1.0,uses,0.8423156952787377,0.9190778682194941,0.9553208109475027,0.9683789376919084,0.9812804776260429,1.0,1.0250562576670894,1.0430746643166058,1.0451907274020402,1.057744232990683
"AUT Prompt:box
Response:calendar
Score:
",23,box,calendar,2.3,uses,0.14825472051886568,0.2818663599745741,0.4088081809551132,0.5217778400396531,0.6179158034811031,1.3,1.4896099122545323,1.4928362093787135,1.6026417935372046,1.5088802253931697
"AUT Prompt:table
Response:display a centerpiece
Score:
",22,table,display a centerpiece,2.2,uses,0.14075623704688583,0.2694427454098135,0.3704242400815323,0.45866891728170167,0.5164490376921143,2.5,2.7388012120482212,2.5373963292536024,2.7225945125099207,2.720066647109548
"AUT Prompt:tire
Response:as a seat
Score:
",32,tire,as a seat,3.2,uses,0.1617928282700302,0.3086784468474012,0.4411873423421424,0.5341076091232724,0.5966454782311813,2.0,2.3330972215724213,2.383225819340059,2.4905278319526656,2.4076680301363864
"AUT Prompt:knife
Response:use to pry open something
Score:
",10,knife,use to pry open something,1.0,uses,0.24922217781036463,0.4684969210712172,0.6367281471781625,0.7852256703286169,0.8785584030154427,1.0,1.327627169740277,1.320327739583358,1.3543063608369763,1.4229009489881375
"AUT Prompt:box
Response:as a purse
Score:
",22,box,as a purse,2.2,uses,0.2100624524201796,0.37335405558770185,0.517596161519635,0.6227329530733308,0.7035666143702067,1.3,1.1687908160709686,1.3168265572081261,1.3477519610717534,1.422689566102192
"AUT Prompt:shovel
Response:breaking down walls
Score:
",25,shovel,breaking down walls,2.5,uses,0.1751518792537446,0.30468441346044434,0.41864271197654934,0.5138130462996283,0.5891475976606148,3.0,2.787431636663757,2.9813991319506514,2.7996207902663164,2.799669279974621
"AUT Prompt:brick
Response:building supply
Score:
",10,brick,building supply,1.0,uses,0.38783363774690016,0.5447135117870647,0.697966577456139,0.795459704043814,0.8633563393031329,1.0,1.0864013122377754,1.1113442646911669,1.1589786861569749,1.1779332423358646
"AUT Prompt:brick
Response:a model for art
Score:
",20,brick,a model for art,2.0,uses,0.10045868806729405,0.19555700570904339,0.28937714888614946,0.37869807353248475,0.4618837752733264,2.2,1.9568526954660987,1.9708416586743494,1.9305464050477223,1.9970853444997416
"AUT Prompt:knife
Response:as a musical instrument
Score:
",27,knife,as a musical instrument,2.7,uses,0.2042166783590496,0.37745842161883103,0.46848855420093105,0.5575921489688739,0.6271119472238647,2.0,1.8623092769925853,1.9473552064780508,1.987728011840967,2.0666884034244823
"AUT Prompt:pencil
Response:a sling shot
Score:
",30,pencil,a sling shot,3.0,uses,0.19543045338642975,0.35899067966950665,0.4928159209164119,0.586425524347706,0.6740641365139917,2.7,2.8366834033967008,2.962498038603359,3.064260842770846,3.1729196719608543
"AUT Prompt:brick
Response:good posture
Score:
",28,brick,good posture,2.8,uses,0.16606144641351805,0.2803376982760687,0.3698425004111625,0.45633404675061057,0.5411939567318457,1.7,1.6184724333792488,1.6624035362524787,1.7263900838181705,1.6595315690849217
"AUT Prompt:box
Response:nightstand
Score:
",16,box,nightstand,1.6,uses,0.17589361973698966,0.34148026248804453,0.5053582838626013,0.6579777660422333,0.7337540130087933,1.0,1.3394358698251159,1.326647571850205,1.3668570731194398,1.4322430116517542
"AUT Prompt:brick
Response:hiding place
Score:
",22,brick,hiding place,2.2,uses,0.27291546056892096,0.43087947952740724,0.5704580928618685,0.6941195538950625,0.7782864073222848,1.0,1.1099825077293606,1.2054112542551838,1.2044472076389154,1.2580381721575011
"AUT Prompt:brick
Response:a calf muscle builder
Score:
",27,brick,a calf muscle builder,2.7,uses,0.0886371064815759,0.1665872688888826,0.24345198007822502,0.3166697448002025,0.38512009576120587,3.0,2.672453278998704,2.523286347478884,2.517902270411405,2.5502678977487796
"AUT Prompt:box
Response:use it cushion one's fall when mats aren't accessible
Score:
",25,box,use it cushion one's fall when mats aren't accessible,2.5,uses,0.1369971988107375,0.2487877988675201,0.3553268695757074,0.4563365824189325,0.5480060055422125,2.0,1.7753294161416828,1.542859308865271,1.5776422666622707,1.5311987858205087
"AUT Prompt:box
Response:make it into a car looking thing for a toddler to sit in
Score:
",20,box,make it into a car looking thing for a toddler to sit in,2.0,uses,0.20986458281582068,0.30032753321072236,0.3767988157706593,0.4508669482641027,0.522882945558574,2.0,2.3012143090171793,2.382147825736532,2.2700850193336737,2.2742051712434455
"AUT Prompt:lightbulb
Response:Measure the voltage and make sure it's zero and put some drink in it.
Score:
",36,lightbulb,Measure the voltage and make sure it's zero and put some drink in it.,3.6,uses,0.13531204816326908,0.2702905444494801,0.40117271787751957,0.5287495743665228,0.649207108740173,3.6,3.8496914876566084,3.5724805416177654,3.6515045351395496,3.586284408843902
"AUT Prompt:brick
Response:build a walkway
Score:
",11,brick,build a walkway,1.1,uses,0.7940075174171775,0.8897078217937344,0.9450113041694744,0.970609566692352,0.9812878627856956,1.0,1.0215127487996265,1.0378102414546626,1.049999751202591,1.0505438499137314
"AUT Prompt:box
Response:make alike a book bag so you will only use book instead of book bags
Score:
",27,box,make alike a book bag so you will only use book instead of book bags,2.7,uses,0.16609456236748377,0.26996274068464327,0.37151030259546725,0.4597520765935146,0.545030688124007,2.0,1.807624974369161,1.7782070721695449,1.6864231683331263,1.5790214825321025
"AUT Prompt:box
Response:bed
Score:
",11,box,bed,1.1,uses,0.2968936752697358,0.5493913346729317,0.6513281209703098,0.7461776071314172,0.8330242014879143,1.0,1.137878581332293,1.1945527713142055,1.1952451893617477,1.2478681938443212
"AUT Prompt:paperclip
Response:ear cleaner
Score:
",25,paperclip,ear cleaner,2.5,uses,0.1935951027833782,0.3747452769847383,0.47047329061013254,0.5493554494817654,0.6263979542078456,3.0,2.7583022584581665,2.7464393971577157,2.8115663374020876,2.8962387941813663
"AUT Prompt:box
Response:poker table
Score:
",24,box,poker table,2.4,uses,0.17900636770556635,0.2930822064072906,0.3834360881023039,0.4675237020939535,0.5351862133840543,2.0,1.8832315614447144,1.9814399652958214,1.9488066384802596,1.892064922262972
"AUT Prompt:pencil
Response:A throwing knife or pencil by sharping the pencil.
Score:
",27,pencil,A throwing knife or pencil by sharping the pencil.,2.7,uses,0.20787064329103305,0.40145581490037524,0.5470525452298552,0.6241265128333244,0.6917900255360028,3.0,2.8553376253941805,2.9736834559870116,3.051027872591959,3.134065259959008
"AUT Prompt:tire
Response:a wheel to play with
Score:
",18,tire,a wheel to play with,1.8,uses,0.1837575046666364,0.2729135879952779,0.3541493589353675,0.4324608680007801,0.49563715209042536,2.0,2.098004739137632,2.2360920965888695,2.139014686380648,2.1467881663997757
"AUT Prompt:rope
Response:hold a bridge up
Score:
",13,rope,hold a bridge up,1.3,uses,0.11151044671049745,0.22180472810405744,0.3057495733510701,0.3893837358526196,0.4667640399341591,2.0,1.6519190657681941,1.829852441554662,1.6516117818688674,1.8254139435048273
"AUT Prompt:table
Response:take shelter under it
Score:
",35,table,take shelter under it,3.5,uses,0.16758285387768113,0.3329262300156688,0.4300123654833941,0.5058483021635718,0.5756591547582961,3.5,3.2516816621354736,3.081970571161026,3.0996653469535835,3.051197467318957
"AUT Prompt:brick
Response:A musical instrument
Score:
",34,brick,A musical instrument,3.4,uses,0.10921626280217252,0.20321781350590373,0.28451663160992136,0.3637519611162764,0.43736846800607077,3.0,2.861230348242576,2.75801107347031,2.658243478506392,2.68210349747114
"AUT Prompt:knife
Response:doors
Score:
",13,knife,doors,1.3,uses,0.23554160840657132,0.3964789133704089,0.5558914287742991,0.6954249934036282,0.7928078202134585,1.7,1.415858499214969,1.3826338552741524,1.40618278822269,1.4791230358045524
"AUT Prompt:brick
Response:eat it
Score:
",22,brick,eat it,2.2,uses,0.13124499651861374,0.2518622911580635,0.36929421322166567,0.4829804652471532,0.5666592835822277,1.0,1.143670528150345,1.3205778200626592,1.3628110709600445,1.3683027759887485
"AUT Prompt:box
Response:to line them up and measure length
Score:
",25,box,to line them up and measure length,2.5,uses,0.155272972205088,0.25422880121784697,0.34710784842184556,0.4183255766207367,0.4811803310225539,2.0,1.883228223703933,1.9947479305036844,2.1148133843131958,2.1259409875465565
"AUT Prompt:rope
Response:to drag another car behind
Score:
",10,rope,to drag another car behind,1.0,uses,0.18270031344005563,0.29642508889322955,0.39401133661315735,0.4776171101358394,0.5396133464741759,1.3,1.1849036943420095,1.3124795050170004,1.4328283819226098,1.486501780169951
"AUT Prompt:brick
Response:palce marker
Score:
",20,brick,palce marker,2.0,uses,0.12548717711662208,0.23955793955647176,0.34792215069917914,0.43488089293354737,0.5123016774988453,1.7,1.6047656173274447,1.7278657476546382,1.7422897059335498,1.6754493703607516
"AUT Prompt:knife
Response:to pick in your teeth with
Score:
",17,knife,to pick in your teeth with,1.7,uses,0.3452107427127472,0.5320732663894429,0.6856227799584476,0.8138135158555209,0.8813964149439978,1.7,1.4541621148130621,1.4196365441461285,1.5110545619649485,1.5102069304871284
"AUT Prompt:box
Response:Connecting to make a bed
Score:
",20,box,Connecting to make a bed,2.0,uses,0.16758313876877484,0.28395275577969364,0.3947685131773749,0.497586445730079,0.5827660210651462,1.7,1.618035930525566,1.528759832396049,1.6261337463854812,1.6515467819995262
"AUT Prompt:brick
Response:as one of these 13 big round things they use in curling
Score:
",23,brick,as one of these 13 big round things they use in curling,2.3,uses,0.08642378946857962,0.16744474074680335,0.24835782777806184,0.32890282331040865,0.39294599918742124,2.2,2.5870934418931064,2.4935605870689814,2.37269256021445,2.2630556939934925
"AUT Prompt:knife
Response:pick walnuts off a brownie
Score:
",23,knife,pick walnuts off a brownie,2.3,uses,0.22966110802813888,0.40831576987366003,0.5620178645787909,0.6665188058748551,0.7487565177658052,2.0,1.86873786782656,1.7678944849840554,1.6474992376338147,1.609332568618196
"AUT Prompt:brick
Response:hit someone over head with
Score:
",32,brick,hit someone over head with,3.2,uses,0.13018828893355613,0.25708828947437795,0.37721463628639107,0.47623739195715287,0.5717129023555085,1.7,1.6012790502435787,1.7282542163272474,1.5768302824920326,1.5305998888700736
"AUT Prompt:sock
Response:a hat
Score:
",28,sock,a hat,2.8,uses,0.20709140771948756,0.3725780497879038,0.5031196013662017,0.5789385375352043,0.6211465418592973,2.7,2.833249912733149,2.954354875500783,2.881755464344787,2.9033807424906595
"AUT Prompt:pencil
Response:turn it into a torch
Score:
",41,pencil,turn it into a torch,4.1,uses,0.1941569939534562,0.3568697769415833,0.4985338651178752,0.6044433993401233,0.7098751445788214,3.0,3.410349976802002,3.3789927713286394,3.260020824194803,3.310515052825985
"AUT Prompt:box
Response:kitchen
Score:
",13,box,kitchen,1.3,uses,0.18076746453692502,0.33510322301602474,0.4648529838787092,0.5583292605800976,0.6403257700552574,1.3,1.4842247377868034,1.3490679331398805,1.3743371938450608,1.4544560467981622
"AUT Prompt:shovel
Response:yard art
Score:
",30,shovel,yard art,3.0,uses,0.1404376304716366,0.2658108793336331,0.38803297903203715,0.479775519330662,0.5402240203053933,3.0,2.764168326788773,2.5234716271007067,2.5572273330757804,2.5843924409599333
"AUT Prompt:shoe
Response:you can make it a chew toy for your pet.
Score:
",34,shoe,you can make it a chew toy for your pet.,3.4,uses,0.23065663566029673,0.32271596736171787,0.4079001339996301,0.48416870035111725,0.551088312407868,3.0,2.9144207219239613,3.0575942455374197,3.095779157851669,3.169150745386343
"AUT Prompt:knife
Response:use it as a massage tool
Score:
",30,knife,use it as a massage tool,3.0,uses,0.26508164661901457,0.4729181395688823,0.5958349856935483,0.6652591002381153,0.7149495262505928,1.7,1.8318430034039297,1.763385970221379,1.7150286299557898,1.6653327060771468
"AUT Prompt:rope
Response:strong
Score:
",10,rope,strong,1.0,uses,0.2336508200745509,0.438130351364594,0.5251619520508016,0.5839355229279557,0.6363791896654868,1.0,1.1400128048557976,1.2328157616710413,1.3100334602641541,1.3339294468424319
"AUT Prompt:box
Response:Put your head in it for meditation
Score:
",30,box,Put your head in it for meditation,3.0,uses,0.14138640158240143,0.2575955392780408,0.343345161373143,0.42463957320063056,0.5006783156129895,2.0,1.8646609277225796,1.923436290775007,1.8615165718377535,1.928109686431295
"AUT Prompt:book
Response:a plate
Score:
",35,book,a plate,3.5,uses,0.1892393240774066,0.31754810104196574,0.44322440422350695,0.5448675876920475,0.6412630740957649,3.0,2.87878172483771,3.0549281995066457,3.175264135886451,3.1940145906981026
"AUT Prompt:brick
Response:A shelf
Score:
",14,brick,A shelf,1.4,uses,0.14767718055396542,0.27854558590157397,0.3947476118156091,0.5054977303244733,0.599737321236953,1.7,1.6060344791147745,1.4276358463200336,1.3996719520076903,1.4625774110106016
"AUT Prompt:table
Response:putting safe obljects in a place
Score:
",20,table,putting safe obljects in a place,2.0,uses,0.17719777452571203,0.33746975963848397,0.42039310896222065,0.48713340299654395,0.5430192452538047,3.0,3.2374612547276294,3.091995603805183,3.2163978312314354,3.163251781638473
"AUT Prompt:paperclip
Response:post paper on a bulletin 
Score:
",22,paperclip,post paper on a bulletin ,2.2,uses,0.3426293254483695,0.5553228077344755,0.6619658580139289,0.764124230337958,0.8386589668765585,1.0,1.1915043640597276,1.3217534391600374,1.3188451477477152,1.3527197947914815
"AUT Prompt:knife
Response:anchoring a picture frame
Score:
",30,knife,anchoring a picture frame,3.0,uses,0.27937251737702695,0.39582386618463894,0.49945318386478954,0.5928932081500561,0.6789323455674675,2.0,2.1470999587898665,2.0543331787171213,2.077290283185731,2.1055136430746457
"AUT Prompt:spoon
Response:You could make it loose and use it as a slingshot
Score:
",24,spoon,You could make it loose and use it as a slingshot,2.4,uses,0.22393447326261012,0.41090103357069285,0.5368811236197619,0.6590542709508407,0.7466631786627914,2.7,2.836504811401928,3.0156602861988735,2.9015313621223315,2.9482852440861524
