prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_20,confidence_6,confidence_7,confidence_8,confidence_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_6,score_7,score_8,score_9
"AUT Prompt:brick
Response:A birthday present
Score:
",14,brick,A birthday present,1.4,uses,0.09154125811212849,0.1668455009481315,0.23840314811845809,0.3089054442819059,0.3762728077418227,3.0,2.548658834622017,2.594084483569751,2.526964813970183,2.468425485567672,0.6322761947344183,0.6629523079008306,0.6931159283991273,0.7208492123622647,0.7481779027138671,0.7745366050258191,0.8002625696609702,0.8220105844430574,0.8414732429039136,0.860704899050931,0.8787457138341621,0.438192872739322,0.49852635910137616,0.5490686777792592,0.5958494270991656,2.4754377127075458,2.4719470606886107,2.4383527985611093,2.4522664775385903,2.4795789360150278,2.5245149474651916,2.571947224970417,2.55946087087806,2.534956318586674,2.5609881437823976,2.5782132149954484,2.472887210318447,2.5729874303069846,2.465012769017781,2.412801934825303
"AUT Prompt:fork
Response:throw
Score:
",22,fork,throw,2.2,uses,0.14567533009307715,0.27648569509037496,0.4024439798731568,0.5249806801218198,0.6160903440410075,2.5,2.263440989316753,2.2748833527494687,2.304087058106204,2.3626360930425467,0.84602847651079,0.86905801741576,0.8903189104835298,0.9099613317745067,0.9281772525390992,0.9427873789631835,0.9569543500991535,0.9664045007095065,0.974516169196146,0.9821869183125609,0.986073664216451,0.6850829389709481,0.7427373166323454,0.7825758762936095,0.818685697321799,2.362847386319312,2.347932252177819,2.3372355910117815,2.3213216267984715,2.340528656114791,2.327503206047345,2.344861116835069,2.353223237699308,2.3444564280591056,2.34645218934662,2.3427216169729075,2.3361868201873737,2.387714776180023,2.378158787378571,2.348247195517319
"AUT Prompt:rope
Response:a necklace
Score:
",10,rope,a necklace,1.0,uses,0.23930504547061612,0.38374390188197005,0.49394056091803373,0.57294414969424,0.6497733729547487,1.3,1.1870818358001325,1.3015123412615295,1.3840381387652507,1.4095734757660714,0.8715946833069959,0.8987592676579308,0.9225621214086593,0.9361633316753729,0.947902741926381,0.9596169009018384,0.9685147028932731,0.9762085603605661,0.983293513641093,0.9890428278459872,0.9920013615607942,0.7060825192856056,0.7610420648269842,0.8053828219298126,0.8387056496410871,1.4838870117453549,1.5085536504183648,1.5057528778686846,1.518745101262806,1.5333744880700508,1.5415120659060648,1.550317751378128,1.5617432285217026,1.558416216641433,1.568540057695398,1.5722127499909107,1.4566592095756907,1.4597891156021938,1.445486294932051,1.4714909455958218
"AUT Prompt:box
Response:color the outside
Score:
",20,box,color the outside,2.0,uses,0.2499204779301745,0.41625897963629144,0.5407412475023099,0.6522464533449732,0.7497067205384376,1.3,1.4598413582346796,1.4690861473541645,1.4914666080099,1.5575748592798881,0.9547251143144906,0.972357640567221,0.9840844060706476,0.9894411690933697,0.9931981146638144,0.9957563591584596,0.9973897649522052,0.9989530341670371,0.9993533739155843,0.9996044084602882,0.9998210479334725,0.814072561914884,0.8580687624617477,0.8974957198091296,0.9338328496444324,1.5234257726869385,1.533881246861867,1.5430106415666374,1.5465675344992436,1.5497957920579302,1.5522370063784805,1.5541166754802764,1.553406024834611,1.5539855286251456,1.5542482183095379,1.5545181456232922,1.5134893850520317,1.4974156827365053,1.515101198505704,1.5261871275815149
"AUT Prompt:brick
Response:parking brake
Score:
",10,brick,parking brake,1.0,uses,0.1495106128063104,0.29470236228180136,0.4107360869768335,0.5177909325919654,0.6043965153035343,1.5,1.2536637501794858,1.2667538287616897,1.356328788568516,1.4485621468510157,0.8717396030585205,0.9022822534100295,0.9188150317934769,0.9322041938638429,0.9448022922266696,0.9544642788240348,0.9635768870961896,0.9718803286922121,0.9797712214498574,0.9855362025710186,0.9886873343366418,0.6716670606599097,0.727216125366684,0.7821655867567049,0.8310818282876339,1.5396059491861624,1.572115709389045,1.5726174478033053,1.5801921943136992,1.5911236023549609,1.6023486938852392,1.615566371710691,1.6179964836809817,1.6275161172262813,1.6244303650753362,1.6275396882753257,1.4837602642292573,1.462084978534878,1.457723323933007,1.5072984775701066
"AUT Prompt:box
Response:where it as your outfit to a club
Score:
",23,box,where it as your outfit to a club,2.3,uses,0.18068924530613595,0.2672741750491926,0.3520981205377994,0.4185832947735032,0.48424088948878463,2.0,2.2267688257160807,2.2444109452651366,2.189706846963683,2.2995734455873382,0.7497053648733412,0.7907400578465352,0.8297789302875688,0.8566815664115965,0.8797279250191418,0.8953505983698793,0.9100634603959307,0.9228914988434442,0.9354778788693223,0.9457337053270026,0.9531598740716054,0.5478565757321401,0.6016611549426244,0.6554233689737811,0.7085389694289799,2.2337103015148787,2.2319609379168535,2.282209310326424,2.260785680408703,2.274911555264107,2.257900649367042,2.2731314309156887,2.2623850325219483,2.2790365137148774,2.2825171402337916,2.293560898154737,2.276399494120163,2.2963953523059275,2.2474750115068782,2.258909042234593
"AUT Prompt:box
Response:turtle shell
Score:
",30,box,turtle shell,3.0,uses,0.14473110593429606,0.27824384259426704,0.3934418071112338,0.4596948158647253,0.5210282295473087,2.7,2.8439522277457816,2.9774809329739225,3.0527884176938116,2.9641730974107103,0.7537600030674764,0.7845893845339833,0.8067323592804844,0.8269154665143431,0.84691623863781,0.865815820138166,0.8845526627548803,0.9015210116497281,0.913784371944441,0.9237483289158189,0.9336424453310553,0.5752069369539066,0.6218132161607555,0.6667747166537092,0.7109082275864358,2.8532245101010143,2.823627569064628,2.8476820059339256,2.8318735757998175,2.8547368474124615,2.871004928179677,2.894919618470542,2.8761933292433572,2.872486701715574,2.878176692854291,2.866750899427009,2.9863856194321774,2.9499299388639604,2.8858749074601753,2.8805437535641123
"AUT Prompt:paperclip
Response:Use as a utensil if you forget your fork
Score:
",38,paperclip,Use as a utensil if you forget your fork,3.8,uses,0.1973238877586068,0.3625861332786682,0.48332173910044746,0.5500206603074109,0.6142031789918527,2.5,2.7278937752330528,2.7209258042543687,2.730514832325776,2.685527233409351,0.8838150337072727,0.9231373530148813,0.9418778740348247,0.9544245350922929,0.9630946260253743,0.9677429107679382,0.9720845152624302,0.9761865891783958,0.9801207853286518,0.9833665977473741,0.9865952141236525,0.6757953075348844,0.7349672378274779,0.7929627063737765,0.8389884083461241,2.66290268554771,2.698560009761634,2.6866504758890706,2.6855113872430065,2.6775397258483626,2.6810098634562762,2.6766283958313406,2.680508533721159,2.685002162550183,2.689342595020805,2.6926499545151654,2.7415304124845328,2.6818300835187503,2.646590139409449,2.6769494114312278
"AUT Prompt:sock
Response:If you are bored you can use the sock as a puppet.  
Score:
",27,sock,If you are bored you can use the sock as a puppet.  ,2.7,uses,0.7227237632676511,0.7951641939947757,0.8554349239585287,0.8990032438817377,0.9169632567430435,2.7,2.727330366963531,2.7676785171787026,2.749859743582108,2.744965889684193,0.9760919514589432,0.982590535276764,0.9878084908836051,0.9897338374364375,0.9915376032154882,0.9933057388523984,0.9948535476921074,0.996147844159341,0.9970163496936865,0.9977366696938635,0.9983318834279319,0.933786924313875,0.9483760623103086,0.9585157406829151,0.9681686396273036,2.742135153593063,2.7478088359750807,2.751782177101385,2.7503197220772018,2.7515015946041146,2.7517659294532297,2.7509074833180787,2.749801897881079,2.7508038407454976,2.7514891167290014,2.752114247598207,2.753164058244935,2.7538845488231063,2.752256677975134,2.7457535053452906
"AUT Prompt:box
Response:chairs/desks
Score:
",15,box,chairs/desks,1.5,uses,0.4155147358385959,0.6185758480234075,0.7056229765322181,0.7915377397150147,0.8640847579460393,1.0,1.0984815909804777,1.1110051145757003,1.15322723714004,1.1991333050699018,0.9784937061117894,0.9867583139279107,0.9909239720639115,0.994324031725459,0.9959788203460624,0.9973496268820028,0.998622447859117,0.999114975684849,0.9994791924714581,0.9996416028865425,0.9997948026262035,0.8979244041251099,0.9261499395287004,0.9487006028023591,0.967865514263131,1.2479397319481835,1.2534010716824,1.2578007768704735,1.260680650547649,1.2622413011747842,1.263942537800872,1.2653905302550714,1.2660977412368943,1.2667295866157053,1.2669462012510229,1.2671811128971302,1.2142405758591674,1.2199018181471126,1.2384447929986029,1.249564267413094
"AUT Prompt:hat
Response:to put it on your arm
Score:
",21,hat,to put it on your arm,2.1,uses,0.4302978524372611,0.6375492586263869,0.7352441900753596,0.7984434934780119,0.8455687730815493,2.7,2.6024774619129887,2.5357112067573895,2.572461118993225,2.5572763027814633,0.9570558294378665,0.9711100574829019,0.9813997460004277,0.9881958620442904,0.9907756620505677,0.9928260689869071,0.9947443584397812,0.9958994218914586,0.9969812447809953,0.9976823917757267,0.998206738922056,0.883059862115671,0.9103939804841613,0.9269658206441306,0.9425105678140899,2.5605489179195895,2.5553309339487855,2.555799276006045,2.560229635455989,2.5582501354607405,2.5589559250392306,2.5607706575465037,2.5597723190547312,2.5609010685888545,2.560225770616244,2.5606668948879694,2.554844586587297,2.577217500633051,2.566898289347158,2.5707428161681003
"AUT Prompt:rope
Response:woven to make a fish net
Score:
",16,rope,woven to make a fish net,1.6,uses,0.12518067315545506,0.23562125759666652,0.3433359160062025,0.4198910570378733,0.4842095554478483,1.3,1.6281045602480555,1.6506602917432256,1.6961202657304097,1.6036532549067146,0.7448418059940497,0.7853235771948365,0.8175335809195698,0.8467950229871006,0.8753967293470729,0.8952276085583754,0.9148114552681964,0.9337836501299793,0.9482692534103574,0.9591558011964482,0.9665586009888787,0.5476042438623301,0.6048732904723146,0.6530306503162772,0.6994834380373274,1.7063395479567371,1.7575606448892518,1.8065115102602605,1.8304753654036647,1.8490833585768223,1.8347050110382206,1.8425250716927914,1.8721373896447693,1.864925097465485,1.8755383238019339,1.8856822763896095,1.684267467503514,1.7236287786340438,1.7145118473278855,1.7002660871487278
"AUT Prompt:shoe
Response:bug killer
Score:
",28,shoe,bug killer,2.8,uses,0.24704180639908438,0.39051090610927175,0.5157352248543731,0.6231275564360026,0.6769285685211368,3.0,3.1102164606409555,3.010612876580365,3.0949558392486494,3.1033045519856564,0.8505253703132337,0.8751845807433991,0.8974473263082845,0.9194696417820968,0.9331620601929277,0.9456636994838328,0.9569238757748196,0.9659638857602107,0.97185068589369,0.976866761513728,0.9811325638273166,0.7284614757527066,0.769742526664432,0.798168934855209,0.8245666452516089,3.06215102971741,3.040676653871569,3.064474341984548,3.0820909954811277,3.0867557191043145,3.097506778556738,3.091652588715383,3.0833080238467456,3.0900721724651405,3.0844748027277245,3.0801944689115035,3.0606255105473483,3.0466482459463897,3.023618175252826,3.0420704866275865
"AUT Prompt:toothbrush
Response:You can turn it into a paintbrush.
Score:
",36,toothbrush,You can turn it into a paintbrush.,3.6,uses,0.2859528333841586,0.48472633208093274,0.586516720056078,0.6833875052432923,0.775750524956292,3.9,3.653955806968309,3.54046131817771,3.421325180647114,3.4425987026509013,0.9311515039240101,0.946795365038585,0.9618962942481092,0.9677023529666886,0.9730078299443204,0.9775566686869223,0.9805339074428115,0.9829950071339684,0.9849564753428512,0.9867921613894323,,0.8130304984563632,0.8471190494178147,0.8810594845034387,0.9078389740472015,3.4782595999973425,3.4835757034748704,3.4822636381416774,3.4871699249960098,3.491056742178266,3.48784106601048,3.490914329242398,3.4881830346790563,3.4899988509456326,3.4889013020386215,,3.445230730413829,3.4353625067482523,3.445556950845288,3.4648617519089573
"AUT Prompt:bottle
Response:target
Score:
",32,bottle,target,3.2,uses,0.19340800614494308,0.3650327512638154,0.5001269466840754,0.5962142299404078,0.6858025431891523,3.0,3.1410487781093677,3.021912766313123,2.9378000811515537,2.8675457453899016,0.8640481092891537,0.8915072547099694,0.908251025215573,0.9191235710268665,0.929552987067196,0.9394841370369643,0.9493542340154885,0.9552171276674963,0.9608941694208128,0.965848275674923,0.9704171427938916,0.7317932191289394,0.7698597171769515,0.8062216337511672,0.8355683829111946,2.7827409365754314,2.8048330965919877,2.7936828900055146,2.8044039449415394,2.80211056972599,2.792574490292528,2.8009690050038993,2.8071008176662455,2.814148564110256,2.8171535601698006,2.81189383634299,2.831877455803533,2.830301242524612,2.7928532961433246,2.7685189719845114
"AUT Prompt:bottle
Response:cut it and make a gummy out of it
Score:
",36,bottle,cut it and make a gummy out of it,3.6,uses,0.1216679823853577,0.24239281907140825,0.3597775429898037,0.4481327275390392,0.5168174146249702,3.3,3.5988327058908918,3.403451384227077,3.4422034952698937,3.5163342758915466,0.7573385614860723,0.7921722952742549,0.8220358992016947,0.8475908503089417,0.8729471720928283,0.8941705430683514,0.9130011143097913,0.9285578371001669,0.9420737777668156,0.9520681911877712,0.9606693985037231,0.5742025485530804,0.6307808236310655,0.6758013748369697,0.7171888490156796,3.641973106043398,3.6709081417500093,3.690129430882705,3.660276926945421,3.6817635149898833,3.670328732352092,3.691565615699563,3.686680830630269,3.702653630416623,3.7120735970560093,3.700326145706312,3.5346896144432924,3.5853954781922135,3.599692007058253,3.5939389890440854
"AUT Prompt:spoon
Response:to use as drum sticks
Score:
",24,spoon,to use as drum sticks,2.4,uses,0.3849614421382453,0.5584189363056273,0.6518985782135504,0.7308762027775779,0.7804733679830519,2.7,2.7931867543648883,2.7368053505249064,2.797663503264967,2.8232309992428597,0.9207753520830557,0.9331825772662112,0.9429651673035788,0.9525492175009553,0.9594143633134714,0.9662644806324259,0.9729943651151579,0.9777893870314591,0.9817930732003455,0.9852554776625239,0.9885364252489779,0.817090231238525,0.8529560091374262,0.8785360138142548,0.9019818912935748,2.8373729509903685,2.834216934443258,2.8452736724444336,2.8508550375554638,2.857646700067053,2.8522755321458426,2.8581389656315745,2.8637385853020123,2.8638864569141202,2.860850569886797,2.8586572100601915,2.8087458116262294,2.8083780607293813,2.8285157581748503,2.8485695144482914
"AUT Prompt:hat
Response:When you put it on it transports your head to a different location.
Score:
",47,hat,When you put it on it transports your head to a different location.,4.7,uses,0.20852154703276576,0.30146262099090454,0.38253375597743244,0.4620388089450944,0.529977872483553,3.9,3.9616600981260244,3.82143316575162,3.783330185588385,3.8623824854650377,0.8043151448250879,0.8364783685336802,0.8678436024369519,0.8973180669564839,0.9186281358490893,0.93447111234743,0.9474755775938848,0.9572174591669342,0.9658017937232973,0.9739955544608226,0.9815563187307093,0.5960714103428822,0.6590664053549096,0.7128198514839995,0.7609280918097382,3.929110489181807,3.920301018196375,3.948480566757592,3.9436033828939254,3.963469823075464,3.974261523857062,3.9677521027695097,3.959938465449157,3.968294012900609,3.9769732640235205,3.9671369523988194,3.9109063523423035,3.938538549559819,3.9808781221277894,3.9820870667127735
"AUT Prompt:fork
Response:rake the fairy garden
Score:
",28,fork,rake the fairy garden,2.8,uses,0.10451632496683344,0.2023838010832284,0.2989284205120492,0.3772138092151563,0.4510197538508929,4.5,4.2582131682660025,4.0133338033305055,4.052073731209622,3.929002598085817,0.7491546202659769,0.7954777676185301,0.8354044958048084,0.8643111749001566,0.8912190575497482,0.9137231454909293,0.926999556855814,0.9393016482378201,0.9515158527529615,0.9631417098668463,0.9740281901565501,0.5199321225772767,0.5851414605411352,0.64746061158771,0.6995864559602917,3.8338399422261746,3.831869337020152,3.84468418318505,3.806400496348913,3.7880919186135227,3.8031626031456978,3.8160070345372676,3.8105585648533955,3.7975864541419075,3.809686352353958,3.818519499109597,3.8058715838493518,3.8163614433357975,3.862912451575194,3.8433229735090255
"AUT Prompt:box
Response:Furniture
Score:
",10,box,Furniture,1.0,uses,0.37294525110160576,0.5740666054764431,0.6940970696867501,0.7867233845418478,0.8405201518945853,1.0,1.1051034945019582,1.1215139824644078,1.1660757251523026,1.2002490878411287,0.9752760498579378,0.9839875436475232,0.9886807353237406,0.9929136096793431,0.995560122029704,0.9969667870640789,0.9983410922430056,0.9989789710183311,0.9993538639831071,0.9995879225940161,0.9997440445635841,0.8893124502091988,0.9142550849782956,0.9362535785935946,0.9580350065693802,1.2550186349663732,1.260728820214309,1.2656621608530396,1.2692190133413184,1.2716933223480427,1.2734263951819234,1.2749772238030965,1.2758871446419353,1.276533920326954,1.2768906476806117,1.2770972670039886,1.2221814983825603,1.2270327286506828,1.2451945984393742,1.2578083900146348
