prompt,completion,item,response,target,type,confidence_1,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_2,confidence_20,confidence_3,confidence_4,confidence_5,confidence_6,confidence_7,confidence_8,confidence_9,score_1,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_2,score_20,score_3,score_4,score_5,score_6,score_7,score_8,score_9
"AUT Prompt:brick
Response:A birthday present
Score:
",14,brick,A birthday present,1.4,uses,0.4008151862836583,0.9839584667789452,0.9896757891507995,0.9947213084350385,0.9965774512497441,0.9982154915344764,0.9988180928790401,0.9992873992780662,0.9995090838574481,0.9997047198121033,0.9998233790167439,0.6439218710567262,0.9999280953973023,0.7452638045343799,0.8346977469303434,0.9043489713014827,0.9465945743691024,0.964205167069584,0.9725238220352366,0.9782411444070909,1.5,1.5151911527823503,1.5162587870200441,1.5182052354109947,1.519847593477881,1.5207996053643194,1.5212697081876856,1.52116579084615,1.5214494279119195,1.5216604935062223,1.521800339034514,1.386737803590623,1.5219551418837907,1.4429337301370813,1.5026207640039788,1.4947171094573357,1.4994157833395958,1.5122115074379108,1.5206607314697398,1.5176177340808064
"AUT Prompt:fork
Response:throw
Score:
",22,fork,throw,2.2,uses,0.7290722379825285,0.9993113226737591,0.9997145611978141,0.9999303990751471,0.9999785590152825,0.9999907357550804,0.9999946889637001,0.9999981776580623,0.9999994610769947,0.9999997474464666,0.9999998404170222,0.9134105605729599,0.999999893390048,0.9454437642251795,0.9625899025721063,0.9777213165545562,0.9881209751576417,0.9944286869509574,0.996749164440553,0.9983440037408278,1.5,1.4448625886748145,1.4450461700140371,1.445209128988281,1.4452406643535796,1.4452535080025457,1.445257282334653,1.4452602642761874,1.4452594361365017,1.4452592799908055,1.4452593873477089,1.4394560352549022,1.4452593372744538,1.4381191993049975,1.4410027020271963,1.4465586172376266,1.4418587299947754,1.4453990484885457,1.444594943759353,1.4450029494364094
"AUT Prompt:rope
Response:a necklace
Score:
",10,rope,a necklace,1.0,uses,0.539392404371828,0.9812569053015108,0.9872490133548262,0.9925370301518293,0.9950349124170662,0.9969802650812529,0.9984953072594716,0.9990526601293458,0.9993509897718286,0.9995833291310076,0.9997642752058745,0.7145074705697412,0.9998397047520965,0.7789287032633296,0.8433499359569181,0.9002014742696913,0.923900721352584,0.944815233496824,0.9632722256831835,0.9744669573302871,2.5,2.4372033384732186,2.43637058278718,2.434578475049372,2.433236497923203,2.4347326413011716,2.43331434782835,2.4328494572757244,2.433048617315521,2.433296615449647,2.4331638970203437,2.4264744988355633,2.433085953442433,2.3912029613864174,2.391874943498916,2.4176497705229414,2.4325878062427875,2.4362936571174294,2.4413464612783975,2.433978636774116
"AUT Prompt:box
Response:color the outside
Score:
",20,box,color the outside,2.0,uses,0.8365901532542294,0.9995256124561388,0.9998062571846204,0.9999564754828937,0.9999944566167116,0.9999965993656555,0.9999982681402111,0.9999999369147666,0.9999999592763584,0.9999999660962586,0.9999999714076022,0.8837873395757345,,0.9254387103151709,0.9578768304630413,0.9865033710192039,0.992890815597996,0.9978653624377845,0.998538594143321,0.9990629075227814,1.5,1.5009969453016676,1.5008843858152396,1.5009894103442407,1.5010121615717236,1.5010138736078926,1.501015540693409,1.501017040895895,1.5010170654709043,1.5010170606900377,1.5010170670582483,1.483979001211707,,1.4892007771977636,1.4997258699972735,1.4968320059256017,1.5000689758174388,1.5010656696420377,1.501334637953527,1.501228976494541
"AUT Prompt:brick
Response:parking brake
Score:
",10,brick,parking brake,1.0,uses,0.31204620786727244,0.9230961538598099,0.9386320197448305,0.9523423732673308,0.9644417177842772,0.9727574675511728,0.9784727932110686,0.9841881188709645,0.9892318760630848,0.9942756332552052,0.9966581354529098,0.5550680389087665,0.9979333969827028,0.6444707743047721,0.7338735097007776,0.7880990097806309,0.8423245098604841,0.867938822403862,0.8878872690704804,0.9054917114651452,2.5,2.3205684278454415,2.3301589500151274,2.3239661863188728,2.323665519995877,2.3174791666858736,2.3226340304685245,2.3213411617956505,2.315623824246707,2.310979051615901,2.309518511756298,2.3686529502657394,2.3110398309630487,2.2897678692477386,2.3031966875488656,2.2823351056906818,2.3156603116405314,2.2915888245583833,2.30750492454496,2.315135758553211
"AUT Prompt:box
Response:where it as your outfit to a club
Score:
",23,box,where it as your outfit to a club,2.3,uses,0.2285058425107323,0.9177075307418169,0.9323154219875538,0.9452068407652092,0.9580982595428646,0.9669583934571518,0.975818527371439,0.9846786612857262,0.9915789405162906,0.9944554048526894,0.9956544935854937,0.40646637159448173,0.9967126856781177,0.5287767475127487,0.6128393575662671,0.6969019676197854,0.7809645776733037,0.8319511280062301,0.8716594933316227,0.8989506270980803,3.5,3.4875562446467216,3.4814838582634353,3.473553158224011,3.4873642219208074,3.4783171116339657,3.482145863349052,3.475108118588005,3.4738895621378583,3.4757005878875993,3.474645962297085,3.3686529502657394,3.4756283941850756,3.468427042172004,3.4041733363705284,3.4760439104417142,3.489386477720939,3.483908381722291,3.493752414842988,3.4726908688764406
"AUT Prompt:box
Response:turtle shell
Score:
",30,box,turtle shell,3.0,uses,0.23235943905059675,0.9736535565679947,0.9838627157765009,0.9871771445031966,0.990102117588343,0.9923800889175178,0.9943903915596911,0.995772051012782,0.9971537104658729,0.9978063601787914,0.99845900989171,0.4647188781011935,0.9989672939992023,0.6697753633496393,0.7363474572333782,0.8029195511171172,0.8547659499644762,0.8903994240361867,0.9181508015467894,0.945902179057392,3.5,3.710891149938736,3.712853458629832,3.71415329587313,3.7114526918257016,3.7105082175806436,3.709273987751707,3.7102323879431442,3.709109727287869,3.709823261748787,3.7102090349001884,3.65,3.7096950308874757,3.7571549862300477,3.706783420895309,3.6979297369724566,3.6980553101573146,3.7181429613935033,3.708526996990816,3.7317476498048805
"AUT Prompt:paperclip
Response:Use as a utensil if you forget your fork
Score:
",38,paperclip,Use as a utensil if you forget your fork,3.8,uses,0.4522592055098072,0.988918887108243,0.9928316951245577,0.9958789930716716,0.9975100941239667,0.9989495357504197,0.9994790767315581,0.9997292141793536,0.9999240214195722,0.9999623812395855,0.9999783719916308,0.665891327361865,0.9999869312244136,0.8127183943161509,0.8913092442011838,0.9168239575281495,0.9393406130095305,0.9568766019305791,0.9723520578371623,0.9806354724727027,3.0,3.053001705894396,3.053975140676886,3.0525860185808784,3.05380816935286,3.052866061007042,3.053208923553102,3.053445815603569,3.053279545546592,3.0532506487917455,3.0532641892435177,3.0641642601649215,3.053255173992322,3.0164399022748793,3.059077627955338,3.068565312606294,3.059730542714088,3.056803275998886,3.047941481058554,3.048381218667287
"AUT Prompt:sock
Response:If you are bored you can use the sock as a puppet.  
Score:
",27,sock,If you are bored you can use the sock as a puppet.  ,2.7,uses,0.5069140887228797,0.9956764165044861,0.997748057985407,0.9985101722957157,0.9991037075173741,0.9996275005120625,0.9998458499177217,0.9999627239325112,0.999983033590948,0.999991499916183,0.9999954991250486,0.6714849884912177,0.9999973882175541,0.7996529341015651,0.8682562917593039,0.9154066439665303,0.9478125755297753,0.9700848248624275,0.9820062984722592,0.9912907514549611,3.0,3.0145903268284573,3.013521874068057,3.0140458294748242,3.014512739445537,3.0142955396696007,3.014510800835196,3.0144389778134917,3.014456963560531,3.014450068044375,3.014447210796469,2.9509829995937453,3.0144452944068405,2.9908953115519066,2.967910859508469,2.995317466774402,3.009153656349349,3.0066475894699622,3.007780879857488,3.0133276183581246
"AUT Prompt:box
Response:chairs/desks
Score:
",15,box,chairs/desks,1.5,uses,0.5484001981336531,0.9958182233325447,0.9970178438591831,0.9980765052582184,0.999010770663753,0.9994002304276199,0.9997035419966943,0.9998299810699705,0.9998897066591457,0.9999424143065979,0.9999706266772671,0.7055194807844449,0.9999900167371573,0.8441767610600822,0.9096738225563297,0.9369770598946628,0.9610720822762739,0.9823358648957522,0.9884280406156251,0.9921231319740849,1.5,1.627306444107948,1.6265516635476203,1.6273720614766733,1.6278140586458911,1.6276083729432191,1.627812377581462,1.627770922240039,1.6278289955996266,1.627890781533666,1.6279294931246238,1.6113500668160827,1.6279502808434878,1.6423360970718968,1.6104876324535427,1.6276658503352197,1.6269722402560938,1.6220591666832647,1.6237722548664355,1.6270357021793145
"AUT Prompt:hat
Response:to put it on your arm
Score:
",21,hat,to put it on your arm,2.1,uses,0.4986212447478838,0.9974830272742626,0.9981445881842884,0.998659812339066,0.9991750364938435,0.9995762934690415,0.9998520729482455,0.9999823419501538,0.9999906697688273,0.999995127328947,0.9999972329312544,0.6820537496219442,0.9999990911187687,0.793311187815949,0.8914955324116552,0.9440498249581538,0.9801698267798066,0.9882292885708335,0.9937684702526318,0.9967333805524574,1.5,1.5884674787710196,1.5888065177481958,1.5885027432929848,1.5889211914856642,1.588805210700482,1.5886703883101638,1.5887630541450046,1.5887714756215001,1.5887768747717745,1.5887798462546652,1.5806824264109987,1.5887819111119574,1.639489360869689,1.5910864544220873,1.580448866064061,1.5811693401840423,1.5862161872220568,1.5868504086028825,1.5877819119186487
"AUT Prompt:rope
Response:woven to make a fish net
Score:
",16,rope,woven to make a fish net,1.6,uses,0.27679888041231493,0.9756396800334924,0.9863723384234533,0.9928820247971866,0.994527931268737,0.9961738377402873,0.9971721304783021,0.9980531207274729,0.9988305918935733,0.9994360870465476,0.9996588362650559,0.5210730350150667,0.9997780653299562,0.6889600425592665,0.7682642495629248,0.816364682554841,0.8644651155467571,0.9069135986751009,0.9399725105756485,0.9600237542200694,4.0,3.746255702120111,3.7544571487213565,3.7567226500944617,3.7551393099470807,3.7540568703274513,3.753602303194617,3.754172884114756,3.75350801181944,3.7538390967725164,3.753604274824544,3.906241874674751,3.753705212196895,3.807248132708325,3.785854909182991,3.7513361758223667,3.776300658278207,3.7727293729756872,3.759620449719619,3.7437548686361732
"AUT Prompt:shoe
Response:bug killer
Score:
",28,shoe,bug killer,2.8,uses,0.2727139596332007,0.9552921888515644,0.9672744051923665,0.9792566215331686,0.9849166197602703,0.9888066758597333,0.9911661141520597,0.9932483111368773,0.9950858435265497,0.9965169151905457,0.9977798315013988,0.46014734026573356,0.9986478203418584,0.6255567181149033,0.7543776839932865,0.8152283995660263,0.8477994405098938,0.8803704814537612,0.9091143242006803,0.9378581669475994,2.5,2.832987756261423,2.836295399317979,2.8334040810131493,2.8378094605704822,2.8415948063495233,2.839591417629538,2.8420240411983646,2.8428697427661884,2.841372105028824,2.840686876043334,2.703666700022965,2.841433760166908,2.7291391004527403,2.809545450164673,2.861082729104292,2.854894199229997,2.856562977221349,2.8358041546307002,2.8224474589909647
"AUT Prompt:toothbrush
Response:You can turn it into a paintbrush.
Score:
",36,toothbrush,You can turn it into a paintbrush.,3.6,uses,0.28192364700676936,0.9874137048068712,0.9949267155173749,0.9976905976990701,0.9981708884050157,0.998544939182908,0.9989189899608003,0.9992930407386926,0.9995501218280615,0.9997268109045646,0.9998339782467001,0.5307203922555962,0.9999174402566748,0.7502827493108145,0.8310552265265729,0.8800462104188705,0.9182004270376305,0.9444234110603725,0.9624461868371101,0.9764823387251537,4.0,3.762388032506155,3.763427184606053,3.764359585502138,3.763895563808572,3.76372179046128,3.7634732561411584,3.76371151790621,3.7638494495858548,3.763696775115369,3.763807851418709,3.906241874674751,3.7638776474584974,3.7873594618509845,3.7691494953163094,3.7653000363093905,3.783363234812062,3.767165494892892,3.7602899505997023,3.7709226903787445
"AUT Prompt:bottle
Response:target
Score:
",32,bottle,target,3.2,uses,0.5566315767526313,0.9992658248945501,0.9996146807649005,0.9998863699084016,0.999955063681629,0.9999836995066759,0.9999900890229045,0.9999957277511854,0.999997343273886,0.9999982080008746,0.9999988023184629,0.8942456942172881,0.9999991204337443,0.9460204960074603,0.9704771806479333,0.9794742921263767,0.9864812495911691,0.9926648678503904,0.9974806745928867,0.9984289631660113,1.5,1.373601896949489,1.3737856048040493,1.3740101037952692,1.3740599770216837,1.3740922197687677,1.3740987748881464,1.3741039958158743,1.3741030683353725,1.3741026583649192,1.3741036246654634,1.3867377993605565,1.3741040146421768,1.3655720075080908,1.3664396163215378,1.3704221517856625,1.3720528388544366,1.370358137091236,1.3733980290971555,1.3733283170647022
"AUT Prompt:bottle
Response:cut it and make a gummy out of it
Score:
",36,bottle,cut it and make a gummy out of it,3.6,uses,0.1739116964937831,0.9091901625014133,0.9253664717361733,0.9415427809709332,0.9558183237658595,0.9669361276733175,0.9780539315807755,0.982688521772028,0.9873231119632806,0.9914131234518099,0.994224144498008,0.30935426190841786,0.9961561291255158,0.44479682732305265,0.5643244837323443,0.6574127161425906,0.7299099044384232,0.7938884485555877,0.8437149888138039,0.8825199373846415,3.5,3.6090458934316083,3.5949029814534947,3.600144744035459,3.59267487500323,3.584710519125413,3.5905679542002664,3.5863678262718985,3.5901870943979626,3.588989946083264,3.585910988813438,3.36865295026574,3.5872959213073994,3.5,3.605903305504979,3.6050674100905113,3.584699402268904,3.537579159404303,3.576699169264774,3.582120783205419
"AUT Prompt:spoon
Response:to use as drum sticks
Score:
",24,spoon,to use as drum sticks,2.4,uses,0.31254535010456813,0.9858600431807181,0.9915845092322463,0.9950565734029823,0.99691503543092,0.9981923364577617,0.999187099497684,0.9997195577834707,0.9998244050365013,0.9999060601592644,0.9999497669969205,0.5559559135113321,0.9999883381457738,0.657424522437298,0.7588931313632639,0.8603617402892297,0.93010002733788,0.9500803811021312,0.965641093147631,0.9793733733297953,3.5,3.3943423971292597,3.392643144020519,3.390924157728652,3.389636127890915,3.3902891967175317,3.391095322397633,3.390620718210746,3.390537809241855,3.390595745906698,3.3906442368941745,3.36865295026574,3.3906060261622444,3.3117540960805654,3.35029431958578,3.3561564657170733,3.3894355613935923,3.395966784933598,3.3863631468999214,3.3949672537976023
"AUT Prompt:hat
Response:When you put it on it transports your head to a different location.
Score:
",47,hat,When you put it on it transports your head to a different location.,4.7,uses,0.755266433448557,0.9997643719439367,0.99991804488089,0.999967935179038,0.9999862887940406,0.9999930407116713,0.9999962300917269,0.9999981645485161,0.9999988761953986,0.9999993078310518,0.9999996044896086,0.8710902923091479,0.9999996894836232,0.9506947887322308,0.9708219574320834,0.9830297047833018,0.9881186509998556,0.9932075972164095,0.9976985764899379,0.9991565839919441,5.0,4.906185311523157,4.906061412504449,4.90600622900136,4.905987764897177,4.905979622110457,4.905975137890186,4.905972611533078,4.905971397481622,4.905970747450224,4.9059701820274695,4.933517879901085,4.905970198518848,4.922338031521798,4.917728499326349,4.913782790232123,4.911136738582519,4.91107967673177,4.907878866221182,4.906554054656037
"AUT Prompt:fork
Response:rake the fairy garden
Score:
",28,fork,rake the fairy garden,2.8,uses,0.2826049197504044,0.9687688455648561,0.9773027755369855,0.985836705509115,0.989867848591383,0.9934253198753599,0.9958703317484439,0.9975507621953311,0.9980963180861372,0.9985777694699604,0.9990592208537835,0.4768362512284404,0.9993901173274131,0.648244799642689,0.7817379247221505,0.8627055979436974,0.9009520186268205,0.9307383610045151,0.9466818411759557,0.959098636018357,4.0,3.9839324474477453,3.9788334763410327,3.9824793191052814,3.9784782651097212,3.979629639366208,3.981643772339278,3.9826854282342583,3.982312274811896,3.982802939814234,3.983148560484053,3.918533319990814,3.9827568218830236,3.9929585912370245,4.079543289330723,4.025151302330619,4.0071031541199105,3.9972749574137887,3.9838477034813344,3.9827621845440366
"AUT Prompt:box
Response:Furniture
Score:
",10,box,Furniture,1.0,uses,0.6432225066804638,0.9957914301350537,0.997838666315782,0.9986920813248393,0.9992097036932915,0.9996128283991774,0.9998286056345875,0.9999594811435317,0.9999732753206886,0.9999840182366602,0.9999923848280313,0.78674484330148,0.9999974594222152,0.8853862065281334,0.931981087233182,0.9569215296410382,0.9740628283162615,0.9844595515100759,0.9907654828876699,0.9937441939543253,1.5,1.5201778775255965,1.5193158109588756,1.5201538376356893,1.520454216367793,1.5203653114051816,1.5205551490835658,1.52065716345863,1.5206775703211597,1.5206891655766408,1.5206998691291385,1.4452723442004112,1.5207058536139275,1.5070748568035466,1.5217198021674785,1.5185473939586336,1.5199807752636607,1.5144893397057153,1.5188524137702515,1.519395396887117
